ID,REQ_ID,SLA_FALL,PROJECT_NAME,OBJECT_NAME,SLA_FALL_DATE,ETA_FALL_DATE,PRIORITY,BUG_DETAILS,REASON_CATEGORY,FIX_DESCRIPTION,RESPONSIBLE,CREATE_DATE,FIX_DATE,INCIDENT_DATE,DATA_DOMAIN,DOMAIN_CRITICALITY,REQ_TYPE,REQ_STATUS,REQ_BEGIN_DATE,REQ_END_DATE,FIX_TIME_HOURS,WEEK_START,RISK_SCORE,I_REQ_ID,UP_REQ_ID,I_SCHEMA_NAME,COMMENTS,DEPENDENCY_COUNT,HAS_DEPENDENCY,ROOT_CAUSE_REQ_ID,ROOT_CAUSE_PROJECT_NAME,ROOT_CAUSE_OBJECT_NAME,ROOT_CAUSE_DOMAIN,ROOT_CAUSE_REASON_CATEGORY,DEPENDENCY_DEPTH,IS_CASCADE_INCIDENT,DOWNSTREAM_IMPACT_COUNT
456,52523,1,NVTK,STAGE_MOEX_NVTK_RAW,2026-05-18 19:15:00,2026-05-18 19:41:00,High,Процесс загрузки NVTK критически завис. Первое аномальное поведение зафиксировано в 17:21. Превышен таймаут сессии Airflow.,Проблемы с зависимостями,Принудительное завершение процесса администратором (kill -9) в 19:39 и ручной перезапуск пайплайна.,Куликов Н.С.,2026-05-18 17:21:34.000000,2026-05-18 19:39:00,2026-05-18 19:15:00.000000,НЕФТЬ И ГАЗ,High,,,,,2.29,2026-05-18,3,,,,,0,0,52523,NVTK,STAGE_MOEX_NVTK_RAW,НЕФТЬ И ГАЗ,Не классифицировано,0,0,0
458,52556,1,BSPB,STAGE_MOEX_BSPB_RAW,2026-05-18 19:15:00,2026-05-18 19:37:00,High,"Каскадная блокировка пайплайна: родительская задача в Airflow упала, расчет дочерней витрины отменен. Target Object: [STAGE_MOEX_BSPB_RAW]. Нарушен регламент поставки (SLA).",Человеческий фактор,Автоматический перезапуск заблокирован. Потребовался ручной откат транзакций в СУБД.,Терпунов А.А.,2026-05-18 15:26:38.000000,2026-05-18 19:47:00,2026-05-18 19:15:00.000000,ФИНАНСЫ,High,,,,,4.34,2026-05-18,3,,,,,0,0,52556,BSPB,STAGE_MOEX_BSPB_RAW,ФИНАНСЫ,Проблемы с зависимостями,0,0,0
459,52559,1,MOEX,STAGE_MOEX_MOEX_RAW,2026-05-18 19:15:00,2026-05-18 19:45:00,High,Disk Full Error. Недостаточно места на узле хранения для фиксации транзакции. Лог забил системный диск. Target Object: [STAGE_MOEX_MOEX_RAW]. Нарушен регламент поставки (SLA).,Человеческий фактор,Автоматический перезапуск заблокирован. Потребовался ручной откат транзакций в СУБД.,Терпунов А.А.,2026-05-18 16:28:18.000000,2026-05-18 19:41:00,2026-05-18 19:15:00.000000,ФИНАНСЫ,High,,,,,3.21,2026-05-18,3,,,,,0,0,52559,MOEX,STAGE_MOEX_MOEX_RAW,ФИНАНСЫ,Ошибка в коде / логике,0,0,0
460,52566,1,SPBE,STAGE_MOEX_SPBE_RAW,2026-05-18 19:15:00,2026-05-18 19:34:00,High,Процесс загрузки SPBE критически завис. Первое аномальное поведение зафиксировано в 15:39. Превышен таймаут сессии Airflow.,Проблемы с зависимостями,Принудительное завершение процесса администратором (kill -9) в 19:47 и ручной перезапуск пайплайна.,Гайсин К.Д.,2026-05-18 15:39:12.000000,2026-05-18 19:47:00,2026-05-18 19:15:00.000000,ФИНАНСЫ,High,,,,,4.13,2026-05-18,3,,,,,0,0,52566,SPBE,STAGE_MOEX_SPBE_RAW,ФИНАНСЫ,Не классифицировано,0,0,0
476,52655,1,ELTZ,STAGE_MOEX_ELTZ_RAW,2026-05-18 19:15:00,2026-05-18 19:37:00,High,ConnectionResetError. Сессия принудительно разорвана удаленным хостом API. Требуется рестарт таска. Target Object: [STAGE_MOEX_ELTZ_RAW]. Нарушен регламент поставки (SLA).,Человеческий фактор,Автоматический перезапуск заблокирован. Потребовался ручной откат транзакций в СУБД.,Куликов Н.С.,2026-05-18 14:45:21.000000,2026-05-18 19:48:00,2026-05-18 19:15:00.000000,ЭНЕРГЕТИКА,High,,,,,5.04,2026-05-18,3,,,,,0,0,52655,ELTZ,STAGE_MOEX_ELTZ_RAW,ЭНЕРГЕТИКА,Ошибка в коде / логике,0,0,0
463,52591,1,CHMF,STAGE_MOEX_CHMF_RAW,2026-05-18 19:15:00,2026-05-18 19:34:00,Medium,HTTP 429 Too Many Requests. Превышен лимит параллельных запросов к шлюзу Мосбиржи под текущим токеном. Target Object: [STAGE_MOEX_CHMF_RAW]. Нарушен регламент поставки (SLA).,Проблемы с зависимостями,Автоматический перезапуск заблокирован. Потребовался ручной откат транзакций в СУБД.,Куликов Н.С.,2026-05-18 15:11:44.000000,2026-05-18 20:09:00,2026-05-18 19:15:00.000000,МЕТАЛЛУРГИЯ,Medium,,,,,4.95,2026-05-18,2,,,,,0,0,52591,CHMF,STAGE_MOEX_CHMF_RAW,МЕТАЛЛУРГИЯ,Не классифицировано,0,0,0
467,52608,1,NMTL,STAGE_MOEX_NMTL_RAW,2026-05-18 19:15:00,2026-05-18 19:30:00,Medium,Процесс загрузки NMTL критически завис. Первое аномальное поведение зафиксировано в 17:20. Превышен таймаут сессии Airflow.,Проблемы с зависимостями,Принудительное завершение процесса администратором (kill -9) в 19:43 и ручной перезапуск пайплайна.,Гайсин К.Д.,2026-05-18 17:20:23.000000,2026-05-18 19:43:00,2026-05-18 19:15:00.000000,МЕТАЛЛУРГИЯ,Medium,,,,,2.38,2026-05-18,2,,,,,0,0,52608,NMTL,STAGE_MOEX_NMTL_RAW,МЕТАЛЛУРГИЯ,Не классифицировано,0,0,0
482,52727,1,SMRK,STAGE_MOEX_SMRK_RAW,2026-05-18 19:15:00,2026-05-18 19:42:00,Low,Исключение ValueError при попытке привести строковое значение даты к формату TIMESTAMP в теле функции. Target Object: [STAGE_MOEX_SMRK_RAW]. Нарушен регламент поставки (SLA).,Человеческий фактор,Автоматический перезапуск заблокирован. Потребовался ручной откат транзакций в СУБД.,Терпунов А.А.,2026-05-18 16:31:34.000000,2026-05-18 20:01:00,2026-05-18 19:15:00.000000,РИТЕЙЛ,Low,,,,,3.49,2026-05-18,1,,,,,0,0,52727,SMRK,STAGE_MOEX_SMRK_RAW,РИТЕЙЛ,Ошибка в коде / логике,0,0,0
486,52764,1,PIKKP,STAGE_MOEX_PIKKP_RAW,2026-05-18 19:15:00,2026-05-18 19:32:00,Low,Пайплайн заблокирован: администратор вручную выставил статус PAUSED для корневого дага в Airflow. Target Object: [STAGE_MOEX_PIKKP_RAW]. Нарушен регламент поставки (SLA).,Человеческий фактор,Автоматический перезапуск заблокирован. Потребовался ручной откат транзакций в СУБД.,Куликов Н.С.,2026-05-18 15:42:58.000000,2026-05-18 19:41:00,2026-05-18 19:15:00.000000,СТРОИТЕЛЬСТВО,Low,,,,,3.97,2026-05-18,1,,,,,0,0,52764,PIKKP,STAGE_MOEX_PIKKP_RAW,СТРОИТЕЛЬСТВО,Человеческий фактор,0,0,0
490,52801,1,VITA,STAGE_MOEX_VITA_RAW,2026-05-18 19:15:00,2026-05-18 19:45:00,Low,"Сбой схемы данных (Schema Drift). Дочерний процесс ожидает структуру таблицы, которая была изменена в апстриме. Target Object: [STAGE_MOEX_VITA_RAW]. Нарушен регламент поставки (SLA).",Проблемы с зависимостями,Автоматический перезапуск заблокирован. Потребовался ручной откат транзакций в СУБД.,Куликов Н.С.,2026-05-18 15:45:37.000000,2026-05-18 19:49:00,2026-05-18 19:15:00.000000,МЕДИЦИНА,Low,,,,,4.06,2026-05-18,1,,,,,0,0,52801,VITA,STAGE_MOEX_VITA_RAW,МЕДИЦИНА,Ошибка в данных / источнике,0,0,0
492,52808,1,SGRV,STAGE_MOEX_SGRV_RAW,2026-05-18 19:15:00,2026-05-18 19:30:00,Low,Disk Full Error. Недостаточно места на узле хранения для фиксации транзакции. Лог забил системный диск. Target Object: [STAGE_MOEX_SGRV_RAW]. Нарушен регламент поставки (SLA).,Человеческий фактор,Автоматический перезапуск заблокирован. Потребовался ручной откат транзакций в СУБД.,Терпунов А.А.,2026-05-18 13:19:01.000000,2026-05-18 19:48:00,2026-05-18 19:15:00.000000,МАЙНИНГ,Low,,,,,6.48,2026-05-18,1,,,,,0,0,52808,SGRV,STAGE_MOEX_SGRV_RAW,МАЙНИНГ,Ошибка в коде / логике,0,0,0
477,52670,0,WAVE,STAGE_MOEX_WAVE_RAW,,,Low,Процесс загрузки WAVE временно завис в дневную смену. Зафиксирована потеря пакетов промежуточного слоя.,Проблемы с зависимостями,Зависший процесс обнаружен и принудительно перезапущен дежурным администратором днем.,Гайсин К.Д.,2026-05-18 17:45:10.000000,2026-05-18 18:51:10,2026-05-18 17:45:10.000000,ИТ,Medium,,,,,1.1,2026-05-18,1,,,,,0,0,52670,WAVE,STAGE_MOEX_WAVE_RAW,ИТ,Не классифицировано,0,0,0
483,52736,0,ALLR,STAGE_MOEX_ALLR_RAW,,,Low,Процесс загрузки ALLR временно завис в дневную смену. Зафиксирована потеря пакетов промежуточного слоя.,Проблемы с зависимостями,Зависший процесс обнаружен и принудительно перезапущен дежурным администратором днем.,Гайсин К.Д.,2026-05-18 17:19:58.000000,2026-05-18 18:34:58,2026-05-18 17:19:58.000000,РИТЕЙЛ,Low,,,,,1.25,2026-05-18,1,,,,,0,0,52736,ALLR,STAGE_MOEX_ALLR_RAW,РИТЕЙЛ,Не классифицировано,0,0,0
457,52532,0,GAZPP,STAGE_MOEX_GAZPP_RAW,,,Medium,Процесс загрузки GAZPP временно завис в дневную смену. Зафиксирована потеря пакетов промежуточного слоя.,Проблемы с зависимостями,Зависший процесс обнаружен и принудительно перезапущен дежурным администратором днем.,Куликов Н.С.,2026-05-18 17:12:22.000000,2026-05-18 18:42:22,2026-05-18 17:12:22.000000,НЕФТЬ И ГАЗ,High,,,,,1.5,2026-05-18,2,,,,,0,0,52532,GAZPP,STAGE_MOEX_GAZPP_RAW,НЕФТЬ И ГАЗ,Не классифицировано,0,0,0
488,52778,0,RTKMP,STAGE_MOEX_RTKMP_RAW,,,Low,Тестовый конфиг ошибочно залит в прод-репозиторий при ручном комите. Пути к сырым данным ведут на staging-сервер. Target Object: [STAGE_MOEX_RTKMP_RAW]. Сбой локализован в дневную смену.,Человеческий фактор,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Куликов Н.С.,2026-05-18 16:24:47.000000,2026-05-18 19:07:30,2026-05-18 16:24:47.000000,ТЕЛЕКОМ,Low,,,,,2.71,2026-05-18,1,,,,,0,0,52778,RTKMP,STAGE_MOEX_RTKMP_RAW,ТЕЛЕКОМ,Ошибка в данных / источнике,0,0,0
489,52790,0,WRLS,STAGE_MOEX_WRLS_RAW,,,Low,Data Lineage Error. Нарушена ссылочная целостность: EMITTER_ID отсутствует в системном справочнике. Target Object: [STAGE_MOEX_WRLS_RAW]. Сбой локализован в дневную смену.,Ошибки в данных/источнике,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Гайсин К.Д.,2026-05-18 16:22:22.000000,2026-05-18 19:09:12,2026-05-18 16:22:22.000000,ТЕЛЕКОМ,Low,,,,,2.78,2026-05-18,1,,,,,0,0,52790,WRLS,STAGE_MOEX_WRLS_RAW,ТЕЛЕКОМ,Проблемы с зависимостями,0,0,0
464,52599,0,MMK,STAGE_MOEX_MMK_RAW,,,Low,Пул соединений СУБД полностью исчерпан (Connection pool overflow). Запросы на запись встали в очередь. Target Object: [STAGE_MOEX_MMK_RAW]. Сбой локализован в дневную смену.,Человеческий фактор,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Терпунов А.А.,2026-05-18 15:40:21.000000,2026-05-18 19:05:18,2026-05-18 15:40:21.000000,МЕТАЛЛУРГИЯ,Medium,,,,,3.42,2026-05-18,1,,,,,0,0,52599,MMK,STAGE_MOEX_MMK_RAW,МЕТАЛЛУРГИЯ,Производительность БД,0,0,0
472,52642,0,MRKV,STAGE_MOEX_MRKV_RAW,,,Medium,Критическое падение IOPS на дисковом массиве базы данных. СУБД не успевает сбрасывать логи транзакций на диск. Target Object: [STAGE_MOEX_MRKV_RAW]. Сбой локализован в дневную смену.,Человеческий фактор,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Гайсин К.Д.,2026-05-18 15:39:55.000000,2026-05-18 19:12:28,2026-05-18 15:39:55.000000,ЭНЕРГЕТИКА,High,,,,,3.54,2026-05-18,2,,,,,0,0,52642,MRKV,STAGE_MOEX_MRKV_RAW,ЭНЕРГЕТИКА,Производительность БД,0,0,0
491,52807,0,RASPP,STAGE_MOEX_RASPP_RAW,,,Low,Процесс загрузки RASPP временно завис в дневную смену. Зафиксирована потеря пакетов промежуточного слоя.,Проблемы с зависимостями,Зависший процесс обнаружен и принудительно перезапущен дежурным администратором днем.,Гайсин К.Д.,2026-05-18 15:37:15.000000,2026-05-18 17:13:15,2026-05-18 15:37:15.000000,МАЙНИНГ,Low,,,,,1.6,2026-05-18,1,,,,,0,0,52807,RASPP,STAGE_MOEX_RASPP_RAW,МАЙНИНГ,Не классифицировано,0,0,0
484,52740,0,OZON_R,STAGE_MOEX_OZON_R_RAW,,,Low,Процесс загрузки OZON_R временно завис в дневную смену. Зафиксирована потеря пакетов промежуточного слоя.,Проблемы с зависимостями,Зависший процесс обнаружен и принудительно перезапущен дежурным администратором днем.,Гайсин К.Д.,2026-05-18 15:35:00.000000,2026-05-18 16:59:00,2026-05-18 15:35:00.000000,РИТЕЙЛ,Low,,,,,1.4,2026-05-18,1,,,,,0,0,52740,OZON_R,STAGE_MOEX_OZON_R_RAW,РИТЕЙЛ,Не классифицировано,0,0,0
461,52576,0,MBNK,STAGE_MOEX_MBNK_RAW,,,Medium,Параметры выгрузки переписаны вручную из консоли с неверным указанием временного диапазона (Date Range mismatch). Target Object: [STAGE_MOEX_MBNK_RAW]. Сбой локализован в дневную смену.,Человеческий фактор,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Куликов Н.С.,2026-05-18 15:28:43.000000,2026-05-18 19:03:00,2026-05-18 15:28:43.000000,ФИНАНСЫ,High,,,,,3.57,2026-05-18,2,,,,,0,0,52576,MBNK,STAGE_MOEX_MBNK_RAW,ФИНАНСЫ,Человеческий фактор,0,0,0
462,52582,0,ZMKG,STAGE_MOEX_ZMKG_RAW,,,Medium,Процесс загрузки ZMKG временно завис в дневную смену. Зафиксирована потеря пакетов промежуточного слоя.,Проблемы с зависимостями,Зависший процесс обнаружен и принудительно перезапущен дежурным администратором днем.,Гайсин К.Д.,2026-05-18 15:23:25.000000,2026-05-18 17:09:25,2026-05-18 15:23:25.000000,ФИНАНСЫ,High,,,,,1.77,2026-05-18,2,,,,,0,0,52582,ZMKG,STAGE_MOEX_ZMKG_RAW,ФИНАНСЫ,Не классифицировано,0,0,0
481,52725,0,FIVEP,STAGE_MOEX_FIVEP_RAW,,,Low,Процесс загрузки FIVEP временно завис в дневную смену. Зафиксирована потеря пакетов промежуточного слоя.,Проблемы с зависимостями,Зависший процесс обнаружен и принудительно перезапущен дежурным администратором днем.,Куликов Н.С.,2026-05-18 15:18:21.000000,2026-05-18 16:46:21,2026-05-18 15:18:21.000000,РИТЕЙЛ,Low,,,,,1.47,2026-05-18,1,,,,,0,0,52725,FIVEP,STAGE_MOEX_FIVEP_RAW,РИТЕЙЛ,Не классифицировано,0,0,0
473,52643,0,MRKU,STAGE_MOEX_MRKU_RAW,,,Medium,Deadlock в СУБД. Конфликт параллельной блокировки целевой таблицы при записи асинхронного потока. Target Object: [STAGE_MOEX_MRKU_RAW]. Сбой локализован в дневную смену.,Производительность БД,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Куликов Н.С.,2026-05-18 14:34:55.000000,2026-05-18 19:10:25,2026-05-18 14:34:55.000000,ЭНЕРГЕТИКА,High,,,,,4.59,2026-05-18,2,,,,,0,0,52643,MRKU,STAGE_MOEX_MRKU_RAW,ЭНЕРГЕТИКА,Производительность БД,0,0,0
487,52775,0,SKAR,STAGE_MOEX_SKAR_RAW,,,Low,Процесс загрузки SKAR временно завис в дневную смену. Зафиксирована потеря пакетов промежуточного слоя.,Проблемы с зависимостями,Зависший процесс обнаружен и принудительно перезапущен дежурным администратором днем.,Терпунов А.А.,2026-05-18 14:25:40.000000,2026-05-18 15:48:40,2026-05-18 14:25:40.000000,СТРОИТЕЛЬСТВО,Low,,,,,1.38,2026-05-18,1,,,,,0,0,52775,SKAR,STAGE_MOEX_SKAR_RAW,СТРОИТЕЛЬСТВО,Не классифицировано,0,0,0
470,52635,0,MRKS,STAGE_MOEX_MRKS_RAW,,,Medium,Процесс загрузки MRKS временно завис в дневную смену. Зафиксирована потеря пакетов промежуточного слоя.,Проблемы с зависимостями,Зависший процесс обнаружен и принудительно перезапущен дежурным администратором днем.,Терпунов А.А.,2026-05-18 14:14:03.000000,2026-05-18 16:00:03,2026-05-18 14:14:03.000000,ЭНЕРГЕТИКА,High,,,,,1.77,2026-05-18,2,,,,,0,0,52635,MRKS,STAGE_MOEX_MRKS_RAW,ЭНЕРГЕТИКА,Не классифицировано,0,0,0
471,52641,0,TGKE,STAGE_MOEX_TGKE_RAW,,,Medium,Процесс загрузки TGKE временно завис в дневную смену. Зафиксирована потеря пакетов промежуточного слоя.,Проблемы с зависимостями,Зависший процесс обнаружен и принудительно перезапущен дежурным администратором днем.,Гайсин К.Д.,2026-05-18 14:12:44.000000,2026-05-18 15:41:44,2026-05-18 14:12:44.000000,ЭНЕРГЕТИКА,High,,,,,1.48,2026-05-18,2,,,,,0,0,52641,TGKE,STAGE_MOEX_TGKE_RAW,ЭНЕРГЕТИКА,Не классифицировано,0,0,0
466,52607,0,RUALP,STAGE_MOEX_RUALP_RAW,,,Low,Тестовый конфиг ошибочно залит в прод-репозиторий при ручном комите. Пути к сырым данным ведут на staging-сервер. Target Object: [STAGE_MOEX_RUALP_RAW]. Сбой локализован в дневную смену.,Человеческий фактор,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Куликов Н.С.,2026-05-18 13:50:20.000000,2026-05-18 19:08:45,2026-05-18 13:50:20.000000,МЕТАЛЛУРГИЯ,Medium,,,,,5.31,2026-05-18,1,,,,,0,0,52607,RUALP,STAGE_MOEX_RUALP_RAW,МЕТАЛЛУРГИЯ,Ошибка в данных / источнике,0,0,0
465,52602,0,MSTT,STAGE_MOEX_MSTT_RAW,,,Low,"Каскадная блокировка пайплайна: родительская задача в Airflow упала, расчет дочерней витрины отменен. Target Object: [STAGE_MOEX_MSTT_RAW]. Сбой локализован в дневную смену.",Человеческий фактор,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Терпунов А.А.,2026-05-18 13:38:06.000000,2026-05-18 19:05:08,2026-05-18 13:38:06.000000,МЕТАЛЛУРГИЯ,Medium,,,,,5.45,2026-05-18,1,,,,,0,0,52602,MSTT,STAGE_MOEX_MSTT_RAW,МЕТАЛЛУРГИЯ,Проблемы с зависимостями,0,0,0
474,52644,0,MRKZ,STAGE_MOEX_MRKZ_RAW,,,Medium,Критическое падение IOPS на дисковом массиве базы данных. СУБД не успевает сбрасывать логи транзакций на диск. Target Object: [STAGE_MOEX_MRKZ_RAW]. Сбой локализован в дневную смену.,Человеческий фактор,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Терпунов А.А.,2026-05-18 13:23:06.000000,2026-05-18 19:03:25,2026-05-18 13:23:06.000000,ЭНЕРГЕТИКА,High,,,,,5.67,2026-05-18,2,,,,,0,0,52644,MRKZ,STAGE_MOEX_MRKZ_RAW,ЭНЕРГЕТИКА,Производительность БД,0,0,0
485,52760,0,SODA,STAGE_MOEX_SODA_RAW,,,Low,Внешний мастер-справочник заблокирован другим процессом сборки. Доступ к родительским метаданным ограничен. Target Object: [STAGE_MOEX_SODA_RAW]. Сбой локализован в дневную смену.,Человеческий фактор,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Терпунов А.А.,2026-05-18 13:18:08.000000,2026-05-18 19:04:00,2026-05-18 13:18:08.000000,ХИМИЯ,Low,,,,,5.76,2026-05-18,1,,,,,0,0,52760,SODA,STAGE_MOEX_SODA_RAW,ХИМИЯ,Ошибка в данных / источнике,0,0,0
468,52611,0,UMTL,STAGE_MOEX_UMTL_RAW,,,Low,Процесс загрузки UMTL временно завис в дневную смену. Зафиксирована потеря пакетов промежуточного слоя.,Проблемы с зависимостями,Зависший процесс обнаружен и принудительно перезапущен дежурным администратором днем.,Куликов Н.С.,2026-05-18 12:31:35.000000,2026-05-18 14:30:35,2026-05-18 12:31:35.000000,МЕТАЛЛУРГИЯ,Medium,,,,,1.98,2026-05-18,1,,,,,0,0,52611,UMTL,STAGE_MOEX_UMTL_RAW,МЕТАЛЛУРГИЯ,Не классифицировано,0,0,0
480,52715,0,NSTR,STAGE_MOEX_NSTR_RAW,,,Low,Процесс загрузки NSTR временно завис в дневную смену. Зафиксирована потеря пакетов промежуточного слоя.,Проблемы с зависимостями,Зависший процесс обнаружен и принудительно перезапущен дежурным администратором днем.,Гайсин К.Д.,2026-05-18 12:14:49.000000,2026-05-18 14:00:49,2026-05-18 12:14:49.000000,ТРАНСПОРТ,Medium,,,,,1.77,2026-05-18,1,,,,,0,0,52715,NSTR,STAGE_MOEX_NSTR_RAW,ТРАНСПОРТ,Не классифицировано,0,0,0
478,52678,0,ELMT,STAGE_MOEX_ELMT_RAW,,,Low,"Сбой консистентности. Предыдущий инкремент завершен успешно, но целевой объект пуст. Данные не доехали. Target Object: [STAGE_MOEX_ELMT_RAW]. Сбой локализован в дневную смену.",Проблемы с зависимостями,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Терпунов А.А.,2026-05-18 11:43:10.000000,2026-05-18 19:07:05,2026-05-18 11:43:10.000000,ИТ,Medium,,,,,7.4,2026-05-18,1,,,,,0,0,52678,ELMT,STAGE_MOEX_ELMT_RAW,ИТ,Ошибка в данных / источнике,0,0,0
475,52647,0,MSRS,STAGE_MOEX_MSRS_RAW,,,Medium,DataOverflowError. Значение объема выпуска (ISSUESIZE) превышает лимит типа данных INT в целевой таблице. Target Object: [STAGE_MOEX_MSRS_RAW]. Сбой локализован в дневную смену.,Ошибка в коде/логике,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Терпунов А.А.,2026-05-18 11:32:06.000000,2026-05-18 19:04:20,2026-05-18 11:32:06.000000,ЭНЕРГЕТИКА,High,,,,,7.54,2026-05-18,2,,,,,0,0,52647,MSRS,STAGE_MOEX_MSRS_RAW,ЭНЕРГЕТИКА,Ошибка в данных / источнике,0,0,0
469,52613,0,SSTL,STAGE_MOEX_SSTL_RAW,,,Low,Процесс завис на этапе выгрузки. Таймаут Airflow превышен. Сессия завершена принудительно (kill -9). Target Object: [STAGE_MOEX_SSTL_RAW]. Сбой локализован в дневную смену.,Человеческий фактор,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Гайсин К.Д.,2026-05-18 11:27:44.000000,2026-05-18 19:14:21,2026-05-18 11:27:44.000000,МЕТАЛЛУРГИЯ,Medium,,,,,7.78,2026-05-18,1,,,,,0,0,52613,SSTL,STAGE_MOEX_SSTL_RAW,МЕТАЛЛУРГИЯ,Не классифицировано,0,0,0
479,52711,0,AVTO,STAGE_MOEX_AVTO_RAW,,,Low,Пайплайн заблокирован: администратор вручную выставил статус PAUSED для корневого дага в Airflow. Target Object: [STAGE_MOEX_AVTO_RAW]. Сбой локализован в дневную смену.,Человеческий фактор,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Гайсин К.Д.,2026-05-18 11:15:46.000000,2026-05-18 19:09:29,2026-05-18 11:15:46.000000,ТРАНСПОРТ,Medium,,,,,7.9,2026-05-18,1,,,,,0,0,52711,AVTO,STAGE_MOEX_AVTO_RAW,ТРАНСПОРТ,Человеческий фактор,0,0,0
418,52219,1,NVTKP,STAGE_MOEX_NVTKP_RAW,2026-05-17 19:15:00,2026-05-17 19:38:00,High,Поставщик прислал пустой файл (размер 0 Кб). Инкрементальная выгрузка за текущий операционный день пуста. Target Object: [STAGE_MOEX_NVTKP_RAW]. Нарушен регламент поставки (SLA).,Ошибки в данных/источнике,Автоматический перезапуск заблокирован. Потребовался ручной откат транзакций в СУБД.,Куликов Н.С.,2026-05-17 11:14:12.000000,2026-05-17 19:44:00,2026-05-17 19:15:00.000000,НЕФТЬ И ГАЗ,High,,,,,8.5,2026-05-11,3,,,,,0,0,52219,NVTKP,STAGE_MOEX_NVTKP_RAW,НЕФТЬ И ГАЗ,Ошибка в данных / источнике,0,0,0
421,52244,1,MOEX,STAGE_MOEX_MOEX_RAW,2026-05-17 19:15:00,2026-05-17 19:39:00,High,Исключение ValueError при попытке привести строковое значение даты к формату TIMESTAMP в теле функции. Target Object: [STAGE_MOEX_MOEX_RAW]. Нарушен регламент поставки (SLA).,Человеческий фактор,Автоматический перезапуск заблокирован. Потребовался ручной откат транзакций в СУБД.,Куликов Н.С.,2026-05-17 15:37:49.000000,2026-05-17 19:49:00,2026-05-17 19:15:00.000000,ФИНАНСЫ,High,,,,,4.19,2026-05-11,3,,,,,0,0,52244,MOEX,STAGE_MOEX_MOEX_RAW,ФИНАНСЫ,Ошибка в коде / логике,0,0,0
422,52245,1,SBER,STAGE_MOEX_SBER_RAW,2026-05-17 19:15:00,2026-05-17 19:34:00,High,Процесс загрузки SBER критически завис. Первое аномальное поведение зафиксировано в 14:18. Превышен таймаут сессии Airflow.,Проблемы с зависимостями,Принудительное завершение процесса администратором (kill -9) в 19:44 и ручной перезапуск пайплайна.,Гайсин К.Д.,2026-05-17 14:18:42.000000,2026-05-17 19:44:00,2026-05-17 19:15:00.000000,ФИНАНСЫ,High,,,,,5.42,2026-05-11,3,52246.0,52245.0,STAGE_MOEX,Секторальная зависимость: Межбанковская аналитика ВТБ ожидает выгрузку реестра Сбербанка.,1,1,52245,SBER,STAGE_MOEX_SBER_RAW,ФИНАНСЫ,Не классифицировано,0,0,0
424,52286,1,KAZT,STAGE_MOEX_KAZT_RAW,2026-05-17 19:15:00,2026-05-17 19:38:00,Medium,Процесс загрузки KAZT критически завис. Первое аномальное поведение зафиксировано в 14:13. Превышен таймаут сессии Airflow.,Проблемы с зависимостями,Принудительное завершение процесса администратором (kill -9) в 19:48 и ручной перезапуск пайплайна.,Куликов Н.С.,2026-05-17 14:13:23.000000,2026-05-17 19:48:00,2026-05-17 19:15:00.000000,МЕТАЛЛУРГИЯ,Medium,,,,,5.58,2026-05-11,2,,,,,0,0,52286,KAZT,STAGE_MOEX_KAZT_RAW,МЕТАЛЛУРГИЯ,Не классифицировано,0,0,0
429,52349,1,OZON,STAGE_MOEX_OZON_RAW,2026-05-17 19:15:00,2026-05-17 19:35:00,Medium,Процесс загрузки OZON критически завис. Первое аномальное поведение зафиксировано в 14:25. Превышен таймаут сессии Airflow.,Проблемы с зависимостями,Принудительное завершение процесса администратором (kill -9) в 19:49 и ручной перезапуск пайплайна.,Терпунов А.А.,2026-05-17 14:25:16.000000,2026-05-17 19:49:00,2026-05-17 19:15:00.000000,ИТ,Medium,,,,,5.4,2026-05-11,2,,,,,0,0,52349,OZON,STAGE_MOEX_OZON_RAW,ИТ,Не классифицировано,0,0,0
