ID,REQ_STATUS,REQ_BEGIN_DATE,REQ_END_DATE,BUG_ID,SLA_FALL,PROJECT_NAME,OBJECT_NAME,SLA_FALL_DATE,PRIORITY,BUG_DETAILS,FIX_DESCRIPTION,RESPONSIBLE,CREATE_DATE,FIX_DATE,DATA_DOMAIN,FIX_TIME_HOURS,WEEK_START,DOMAIN_CRITICALITY
2364,FAILED,2026-05-17 15:50:11.000000,2026-05-17 19:06:32,411.0,0.0,RESO,STAGE_MOEX_RESO_RAW,,Low,HTTP 429 Too Many Requests. Превышен лимит параллельных запросов к шлюзу Мосбиржи под текущим токеном. Target Object: [STAGE_MOEX_RESO_RAW]. Сбой локализован в дневную смену.,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Терпунов А.А.,2026-05-17 15:50:11.000000,2026-05-17 19:11:32,ИТ,3.36,2026-05-11,Medium
2220,RUNNING,2026-05-17 15:50:03.000000,,395.0,0.0,ROSNP,STAGE_MOEX_ROSNP_RAW,,Medium,Процесс загрузки ROSNP временно завис в дневную смену. Зафиксирована потеря пакетов промежуточного слоя.,Зависший процесс обнаружен и принудительно перезапущен дежурным администратором днем.,Куликов Н.С.,2026-05-17 15:50:03.000000,2026-05-17 17:45:03,НЕФТЬ И ГАЗ,1.92,2026-05-11,High
2435,FAILED,2026-05-17 15:50:03.000000,2026-05-17 19:04:11,427.0,0.0,PHORP,STAGE_MOEX_PHORP_RAW,,Low,Критическое падение IOPS на дисковом массиве базы данных. СУБД не успевает сбрасывать логи транзакций на диск. Target Object: [STAGE_MOEX_PHORP_RAW]. Сбой локализован в дневную смену.,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Терпунов А.А.,2026-05-17 15:50:03.000000,2026-05-17 19:06:11,ХИМИЯ,3.27,2026-05-11,Low
2516,RUNNING,2026-05-17 15:47:07.000000,,435.0,0.0,NKSH,STAGE_MOEX_NKSH_RAW,,Low,Процесс загрузки NKSH временно завис в дневную смену. Зафиксирована потеря пакетов промежуточного слоя.,Зависший процесс обнаружен и принудительно перезапущен дежурным администратором днем.,Гайсин К.Д.,2026-05-17 15:47:07.000000,2026-05-17 17:20:07,ДРУГОЕ,1.55,2026-05-11,Low
2221,FAILED,2026-05-17 15:41:11.000000,2026-05-17 19:08:47,396.0,0.0,YAKG,STAGE_MOEX_YAKG_RAW,,Medium,API MOEX ISS недоступен. Ошибка 504 Gateway Timeout. Возможные работы на стороне сетевого контура. Target Object: [STAGE_MOEX_YAKG_RAW]. Сбой локализован в дневную смену.,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Терпунов А.А.,2026-05-17 15:41:11.000000,2026-05-17 19:09:47,НЕФТЬ И ГАЗ,3.48,2026-05-11,High
2254,FAILED,2026-05-17 15:37:49.000000,2026-05-17 19:24:00,399.0,1.0,CARM,STAGE_MOEX_CARM_RAW,2026-05-17 19:15:00,High,Исключение ValueError при попытке привести строковое значение даты к формату TIMESTAMP в теле функции. Target Object: [STAGE_MOEX_CARM_RAW]. Нарушен регламент поставки (SLA).,Автоматический перезапуск заблокирован. Потребовался ручной откат транзакций в СУБД.,Куликов Н.С.,2026-05-17 15:37:49.000000,2026-05-17 19:49:00,ФИНАНСЫ,4.19,2026-05-11,High
2413,FAILED,2026-05-17 15:36:25.000000,2026-05-17 19:02:22,422.0,0.0,DISC,STAGE_MOEX_DISC_RAW,,Low,Тестовый конфиг ошибочно залит в прод-репозиторий при ручном комите. Пути к сырым данным ведут на staging-сервер. Target Object: [STAGE_MOEX_DISC_RAW]. Сбой локализован в дневную смену.,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Гайсин К.Д.,2026-05-17 15:36:25.000000,2026-05-17 19:03:22,РИТЕЙЛ,3.45,2026-05-11,Low
2373,RUNNING,2026-05-17 15:33:09.000000,,414.0,0.0,ITCO,STAGE_MOEX_ITCO_RAW,,Low,Процесс загрузки ITCO временно завис в дневную смену. Зафиксирована потеря пакетов промежуточного слоя.,Зависший процесс обнаружен и принудительно перезапущен дежурным администратором днем.,Гайсин К.Д.,2026-05-17 15:33:09.000000,2026-05-17 16:53:09,ИТ,1.33,2026-05-11,Medium
2480,FAILED,2026-05-17 15:26:22.000000,2026-05-17 19:23:00,432.0,1.0,PHRM,STAGE_MOEX_PHRM_RAW,2026-05-17 19:15:00,Low,Тестовый конфиг ошибочно залит в прод-репозиторий при ручном комите. Пути к сырым данным ведут на staging-сервер. Target Object: [STAGE_MOEX_PHRM_RAW]. Нарушен регламент поставки (SLA).,Автоматический перезапуск заблокирован. Потребовался ручной откат транзакций в СУБД.,Гайсин К.Д.,2026-05-17 15:26:22.000000,2026-05-17 20:08:00,МЕДИЦИНА,4.69,2026-05-11,Low
2245,FAILED,2026-05-17 15:26:02.000000,2026-05-17 19:25:00,398.0,1.0,SBER,STAGE_MOEX_SBER_RAW,2026-05-17 19:15:00,High,Deadlock в СУБД. Конфликт параллельной блокировки целевой таблицы при записи асинхронного потока. Target Object: [STAGE_MOEX_SBER_RAW]. Нарушен регламент поставки (SLA).,Автоматический перезапуск заблокирован. Потребовался ручной откат транзакций в СУБД.,Куликов Н.С.,2026-05-17 15:26:02.000000,2026-05-17 19:55:00,ФИНАНСЫ,4.48,2026-05-11,High
2262,FAILED,2026-05-17 15:25:48.000000,2026-05-17 19:02:24,401.0,0.0,EBNK,STAGE_MOEX_EBNK_RAW,,Medium,Data Lineage Error. Нарушена ссылочная целостность: EMITTER_ID отсутствует в системном справочнике. Target Object: [STAGE_MOEX_EBNK_RAW]. Сбой локализован в дневную смену.,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Гайсин К.Д.,2026-05-17 15:25:48.000000,2026-05-17 19:04:24,ФИНАНСЫ,3.64,2026-05-11,High
2375,RUNNING,2026-05-17 15:18:29.000000,,415.0,1.0,LOGI,STAGE_MOEX_LOGI_RAW,2026-05-17 19:15:00,Medium,Процесс загрузки LOGI критически завис. Первое аномальное поведение зафиксировано в 15:18. Превышен таймаут сессии Airflow.,Принудительное завершение процесса администратором (kill -9) в 19:43 и ручной перезапуск пайплайна.,Гайсин К.Д.,2026-05-17 15:18:29.000000,2026-05-17 19:43:00,ИТ,4.41,2026-05-11,Medium
2336,FAILED,2026-05-17 15:17:06.000000,2026-05-17 19:03:54,406.0,0.0,SBER_E,STAGE_MOEX_SBER_E_RAW,,Medium,Deadlock в СУБД. Конфликт параллельной блокировки целевой таблицы при записи асинхронного потока. Target Object: [STAGE_MOEX_SBER_E_RAW]. Сбой локализован в дневную смену.,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Куликов Н.С.,2026-05-17 15:17:06.000000,2026-05-17 19:04:54,ЭНЕРГЕТИКА,3.8,2026-05-11,High
2396,RUNNING,2026-05-17 15:14:11.000000,,419.0,0.0,AVTO,STAGE_MOEX_AVTO_RAW,,Low,Процесс загрузки AVTO временно завис в дневную смену. Зафиксирована потеря пакетов промежуточного слоя.,Зависший процесс обнаружен и принудительно перезапущен дежурным администратором днем.,Куликов Н.С.,2026-05-17 15:14:11.000000,2026-05-17 16:47:11,ТРАНСПОРТ,1.55,2026-05-11,Medium
2407,FAILED,2026-05-17 15:11:28.000000,2026-05-17 19:04:24,421.0,0.0,APTK,STAGE_MOEX_APTK_RAW,,Low,Внешний мастер-справочник заблокирован другим процессом сборки. Доступ к родительским метаданным ограничен. Target Object: [STAGE_MOEX_APTK_RAW]. Сбой локализован в дневную смену.,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Терпунов А.А.,2026-05-17 15:11:28.000000,2026-05-17 19:06:24,РИТЕЙЛ,3.92,2026-05-11,Low
2494,FAILED,2026-05-17 14:49:36.000000,2026-05-17 19:02:20,433.0,0.0,SGRVP,STAGE_MOEX_SGRVP_RAW,,Low,Внешний мастер-справочник заблокирован другим процессом сборки. Доступ к родительским метаданным ограничен. Target Object: [STAGE_MOEX_SGRVP_RAW]. Сбой локализован в дневную смену.,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Куликов Н.С.,2026-05-17 14:49:36.000000,2026-05-17 19:04:20,МАЙНИНГ,4.25,2026-05-11,Low
2443,RUNNING,2026-05-17 14:39:53.000000,,428.0,0.0,AZOT,STAGE_MOEX_AZOT_RAW,,Low,Процесс загрузки AZOT временно завис в дневную смену. Зафиксирована потеря пакетов промежуточного слоя.,Зависший процесс обнаружен и принудительно перезапущен дежурным администратором днем.,Терпунов А.А.,2026-05-17 14:39:53.000000,2026-05-17 15:57:53,ХИМИЯ,1.3,2026-05-11,Low
2372,RUNNING,2026-05-17 14:30:33.000000,,413.0,0.0,NEO_I,STAGE_MOEX_NEO_I_RAW,,Low,Процесс загрузки NEO_I временно завис в дневную смену. Зафиксирована потеря пакетов промежуточного слоя.,Зависший процесс обнаружен и принудительно перезапущен дежурным администратором днем.,Терпунов А.А.,2026-05-17 14:30:33.000000,2026-05-17 15:47:33,ИТ,1.28,2026-05-11,Medium
2369,RUNNING,2026-05-17 14:22:49.000000,,412.0,0.0,TEHN,STAGE_MOEX_TEHN_RAW,,Low,Процесс загрузки TEHN временно завис в дневную смену. Зафиксирована потеря пакетов промежуточного слоя.,Зависший процесс обнаружен и принудительно перезапущен дежурным администратором днем.,Куликов Н.С.,2026-05-17 14:22:49.000000,2026-05-17 15:42:49,ИТ,1.33,2026-05-11,Medium
2255,RUNNING,2026-05-17 14:18:42.000000,,400.0,0.0,LEAS,STAGE_MOEX_LEAS_RAW,,Medium,Процесс загрузки LEAS временно завис в дневную смену. Зафиксирована потеря пакетов промежуточного слоя.,Зависший процесс обнаружен и принудительно перезапущен дежурным администратором днем.,Гайсин К.Д.,2026-05-17 14:18:42.000000,2026-05-17 15:23:42,ФИНАНСЫ,1.08,2026-05-11,High
2464,FAILED,2026-05-17 14:17:40.000000,2026-05-17 19:08:27,431.0,0.0,CNTL,STAGE_MOEX_CNTL_RAW,,Low,Ошибка валидации DWH. Обнаружено некорректное (отрицательное) значение в поле FACEVALUE пакета. Target Object: [STAGE_MOEX_CNTL_RAW]. Сбой локализован в дневную смену.,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Гайсин К.Д.,2026-05-17 14:17:40.000000,2026-05-17 19:12:27,ТЕЛЕКОМ,4.91,2026-05-11,Low
2504,RUNNING,2026-05-17 14:16:58.000000,,434.0,0.0,SFINP,STAGE_MOEX_SFINP_RAW,,Low,Процесс загрузки SFINP временно завис в дневную смену. Зафиксирована потеря пакетов промежуточного слоя.,Зависший процесс обнаружен и принудительно перезапущен дежурным администратором днем.,Гайсин К.Д.,2026-05-17 14:16:58.000000,2026-05-17 15:50:58,ИНВЕСТИЦИИ,1.57,2026-05-11,Low
2519,FAILED,2026-05-17 14:15:06.000000,2026-05-17 19:07:36,436.0,0.0,MXBD,STAGE_MOEX_MXBD_RAW,,Low,Тестовый конфиг ошибочно залит в прод-репозиторий при ручном комите. Пути к сырым данным ведут на staging-сервер. Target Object: [STAGE_MOEX_MXBD_RAW]. Сбой локализован в дневную смену.,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Гайсин К.Д.,2026-05-17 14:15:06.000000,2026-05-17 19:11:36,ДРУГОЕ,4.94,2026-05-11,Low
2295,RUNNING,2026-05-17 14:13:23.000000,,403.0,1.0,KMTL,STAGE_MOEX_KMTL_RAW,2026-05-17 19:15:00,Medium,Процесс загрузки KMTL критически завис. Первое аномальное поведение зафиксировано в 14:13. Превышен таймаут сессии Airflow.,Принудительное завершение процесса администратором (kill -9) в 19:48 и ручной перезапуск пайплайна.,Куликов Н.С.,2026-05-17 14:13:23.000000,2026-05-17 19:48:00,МЕТАЛЛУРГИЯ,5.58,2026-05-11,Medium
2404,FAILED,2026-05-17 13:44:22.000000,2026-05-17 19:02:20,420.0,0.0,FIXP,STAGE_MOEX_FIXP_RAW,,Low,Data Lineage Error. Нарушена ссылочная целостность: EMITTER_ID отсутствует в системном справочнике. Target Object: [STAGE_MOEX_FIXP_RAW]. Сбой локализован в дневную смену.,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Терпунов А.А.,2026-05-17 13:44:22.000000,2026-05-17 19:04:20,РИТЕЙЛ,5.33,2026-05-11,Low
2446,FAILED,2026-05-17 13:24:49.000000,2026-05-17 19:01:12,429.0,0.0,PIKK,STAGE_MOEX_PIKK_RAW,,Low,SSL: CERTIFICATE_VERIFY_FAILED. Ошибка проверки сертификата безопасности магистрального шлюза. Target Object: [STAGE_MOEX_PIKK_RAW]. Сбой локализован в дневную смену.,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Терпунов А.А.,2026-05-17 13:24:49.000000,2026-05-17 19:06:12,СТРОИТЕЛЬСТВО,5.69,2026-05-11,Low
2386,FAILED,2026-05-17 13:21:20.000000,2026-05-17 19:08:14,418.0,0.0,FLOTP,STAGE_MOEX_FLOTP_RAW,,Low,"Сбой консистентности. Предыдущий инкремент завершен успешно, но целевой объект пуст. Данные не доехали. Target Object: [STAGE_MOEX_FLOTP_RAW]. Сбой локализован в дневную смену.","Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Гайсин К.Д.,2026-05-17 13:21:20.000000,2026-05-17 19:11:14,ТРАНСПОРТ,5.83,2026-05-11,Medium
2414,FAILED,2026-05-17 13:15:41.000000,2026-05-17 19:07:56,423.0,0.0,ECOM,STAGE_MOEX_ECOM_RAW,,Low,Deadlock в СУБД. Конфликт параллельной блокировки целевой таблицы при записи асинхронного потока. Target Object: [STAGE_MOEX_ECOM_RAW]. Сбой локализован в дневную смену.,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Куликов Н.С.,2026-05-17 13:15:41.000000,2026-05-17 19:10:56,РИТЕЙЛ,5.92,2026-05-11,Low
2382,FAILED,2026-05-17 13:14:20.000000,2026-05-17 19:20:00,417.0,1.0,NKHP,STAGE_MOEX_NKHP_RAW,2026-05-17 19:15:00,Medium,Сбой аутентификации. Дежурным инженером указан устаревший сервисный токен в параметрах ручного перезапуска. Target Object: [STAGE_MOEX_NKHP_RAW]. Нарушен регламент поставки (SLA).,Автоматический перезапуск заблокирован. Потребовался ручной откат транзакций в СУБД.,Куликов Н.С.,2026-05-17 13:14:20.000000,2026-05-17 19:58:00,ТРАНСПОРТ,6.73,2026-05-11,Medium
2291,RUNNING,2026-05-17 12:34:32.000000,,402.0,0.0,SELGP,STAGE_MOEX_SELGP_RAW,,Low,Процесс загрузки SELGP временно завис в дневную смену. Зафиксирована потеря пакетов промежуточного слоя.,Зависший процесс обнаружен и принудительно перезапущен дежурным администратором днем.,Куликов Н.С.,2026-05-17 12:34:32.000000,2026-05-17 14:14:32,МЕТАЛЛУРГИЯ,1.67,2026-05-11,Medium
2350,RUNNING,2026-05-17 12:31:14.000000,,408.0,0.0,POSI,STAGE_MOEX_POSI_RAW,,Low,Процесс загрузки POSI временно завис в дневную смену. Зафиксирована потеря пакетов промежуточного слоя.,Зависший процесс обнаружен и принудительно перезапущен дежурным администратором днем.,Терпунов А.А.,2026-05-17 12:31:14.000000,2026-05-17 14:17:14,ИТ,1.77,2026-05-11,Medium
2381,RUNNING,2026-05-17 12:16:03.000000,,416.0,0.0,FESH,STAGE_MOEX_FESH_RAW,,Low,Процесс загрузки FESH временно завис в дневную смену. Зафиксирована потеря пакетов промежуточного слоя.,Зависший процесс обнаружен и принудительно перезапущен дежурным администратором днем.,Гайсин К.Д.,2026-05-17 12:16:03.000000,2026-05-17 13:39:03,ТРАНСПОРТ,1.38,2026-05-11,Medium
2421,FAILED,2026-05-17 11:41:13.000000,2026-05-17 19:05:25,424.0,0.0,ALLR,STAGE_MOEX_ALLR_RAW,,Low,"Сбой консистентности. Предыдущий инкремент завершен успешно, но целевой объект пуст. Данные не доехали. Target Object: [STAGE_MOEX_ALLR_RAW]. Сбой локализован в дневную смену.","Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Куликов Н.С.,2026-05-17 11:41:13.000000,2026-05-17 19:08:25,РИТЕЙЛ,7.45,2026-05-11,Low
2353,FAILED,2026-05-17 11:35:40.000000,2026-05-17 19:02:21,409.0,0.0,ASTR,STAGE_MOEX_ASTR_RAW,,Low,API MOEX ISS недоступен. Ошибка 504 Gateway Timeout. Возможные работы на стороне сетевого контура. Target Object: [STAGE_MOEX_ASTR_RAW]. Сбой локализован в дневную смену.,"Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Гайсин К.Д.,2026-05-17 11:35:40.000000,2026-05-17 19:03:21,ИТ,7.46,2026-05-11,Medium
2228,FAILED,2026-05-17 11:14:12.000000,2026-05-17 19:23:00,397.0,1.0,ASTN,STAGE_MOEX_ASTN_RAW,2026-05-17 19:15:00,High,Поставщик прислал пустой файл (размер 0 Кб). Инкрементальная выгрузка за текущий операционный день пуста. Target Object: [STAGE_MOEX_ASTN_RAW]. Нарушен регламент поставки (SLA).,Автоматический перезапуск заблокирован. Потребовался ручной откат транзакций в СУБД.,Куликов Н.С.,2026-05-17 11:14:12.000000,2026-05-17 19:44:00,НЕФТЬ И ГАЗ,8.5,2026-05-11,High
2331,FAILED,2026-05-17 11:10:47.000000,2026-05-17 19:01:43,405.0,0.0,MRKK,STAGE_MOEX_MRKK_RAW,,Medium,"Сбой схемы данных (Schema Drift). Дочерний процесс ожидает структуру таблицы, которая была изменена в апстриме. Target Object: [STAGE_MOEX_MRKK_RAW]. Сбой локализован в дневную смену.","Сработал автоматический Retry в Airflow. Данные успешно догружены, пайплайн стабилизирован.",Гайсин К.Д.,2026-05-17 11:10:47.000000,2026-05-17 19:05:43,ЭНЕРГЕТИКА,7.92,2026-05-11,High
2070,SUCCESS,2026-05-16 19:00:59.771137,2026-05-16 19:02:51,,,AFLTP,STAGE_MOEX_AFLTP_RAW,,,,,,,,ТРАНСПОРТ,,2026-05-11,Medium
2033,SUCCESS,2026-05-16 19:00:59.712321,2026-05-16 19:09:20,,,YNDX,STAGE_MOEX_YNDX_RAW,,,,,,,,ИТ,,2026-05-11,Medium
1999,SUCCESS,2026-05-16 19:00:59.658840,2026-05-16 19:09:34,,,HYDR,STAGE_MOEX_HYDR_RAW,,,,,,,,ЭНЕРГЕТИКА,,2026-05-11,High
1995,SUCCESS,2026-05-16 19:00:59.371858,2026-05-16 19:05:51,,,MCHM,STAGE_MOEX_MCHM_RAW,,,,,,,,МЕТАЛЛУРГИЯ,,2026-05-11,Medium
1935,SUCCESS,2026-05-16 19:00:58.127310,2026-05-16 19:07:39,,,QIWI,STAGE_MOEX_QIWI_RAW,,,,,,,,ФИНАНСЫ,,2026-05-11,High
1895,SUCCESS,2026-05-16 19:00:58.082598,2026-05-16 19:08:01,,,ROSN,STAGE_MOEX_ROSN_RAW,,,,,,,,НЕФТЬ И ГАЗ,,2026-05-11,High
1978,SUCCESS,2026-05-16 19:00:57.884680,2026-05-16 19:09:07,,,NMTL,STAGE_MOEX_NMTL_RAW,,,,,,,,МЕТАЛЛУРГИЯ,,2026-05-11,Medium
2053,SUCCESS,2026-05-16 19:00:57.385570,2026-05-16 19:07:12,,,SFTG,STAGE_MOEX_SFTG_RAW,,,,,,,,ИТ,,2026-05-11,Medium
1924,SUCCESS,2026-05-16 19:00:57.243949,2026-05-16 19:10:04,,,OCNG,STAGE_MOEX_OCNG_RAW,,,,,,,,НЕФТЬ И ГАЗ,,2026-05-11,High
2143,SUCCESS,2026-05-16 19:00:56.940382,2026-05-16 19:06:26,,,BLDG,STAGE_MOEX_BLDG_RAW,,,,,,,,СТРОИТЕЛЬСТВО,,2026-05-11,Low
2000,SUCCESS,2026-05-16 19:00:56.874357,2026-05-16 19:08:06,,,UPRO,STAGE_MOEX_UPRO_RAW,,,,,,,,ЭНЕРГЕТИКА,,2026-05-11,High
2104,SUCCESS,2026-05-16 19:00:56.810176,2026-05-16 19:05:57,,,GROC,STAGE_MOEX_GROC_RAW,,,,,,,,РИТЕЙЛ,,2026-05-11,Low
2120,SUCCESS,2026-05-16 19:00:56.645374,2026-05-16 19:07:06,,,PHORP,STAGE_MOEX_PHORP_RAW,,,,,,,,ХИМИЯ,,2026-05-11,Low
1954,SUCCESS,2026-05-16 19:00:55.605282,2026-05-16 19:03:09,,,STLN,STAGE_MOEX_STLN_RAW,,,,,,,,ФИНАНСЫ,,2026-05-11,High
2095,SUCCESS,2026-05-16 19:00:54.921152,2026-05-16 19:10:51,,,FIVEP,STAGE_MOEX_FIVEP_RAW,,,,,,,,РИТЕЙЛ,,2026-05-11,Low
1905,SUCCESS,2026-05-16 19:00:54.032978,2026-05-16 19:03:21,,,ROSNP,STAGE_MOEX_ROSNP_RAW,,,,,,,,НЕФТЬ И ГАЗ,,2026-05-11,High
2016,SUCCESS,2026-05-16 19:00:53.888907,2026-05-16 19:10:16,,,MRKK,STAGE_MOEX_MRKK_RAW,,,,,,,,ЭНЕРГЕТИКА,,2026-05-11,High
2087,SUCCESS,2026-05-16 19:00:53.862656,2026-05-16 19:08:04,,,MGNT,STAGE_MOEX_MGNT_RAW,,,,,,,,РИТЕЙЛ,,2026-05-11,Low
2028,SUCCESS,2026-05-16 19:00:53.676472,2026-05-16 19:09:24,,,NENG,STAGE_MOEX_NENG_RAW,,,,,,,,ЭНЕРГЕТИКА,,2026-05-11,High
2097,SUCCESS,2026-05-16 19:00:53.603186,2026-05-16 19:06:58,,,SMRK,STAGE_MOEX_SMRK_RAW,,,,,,,,РИТЕЙЛ,,2026-05-11,Low
2124,SUCCESS,2026-05-16 19:00:53.533408,2026-05-16 19:04:01,,,URKA,STAGE_MOEX_URKA_RAW,,,,,,,,ХИМИЯ,,2026-05-11,Low
2178,SUCCESS,2026-05-16 19:00:53.496516,2026-05-16 19:10:46,,,SGRV,STAGE_MOEX_SGRV_RAW,,,,,,,,МАЙНИНГ,,2026-05-11,Low
1931,SUCCESS,2026-05-16 19:00:53.422377,2026-05-16 19:02:57,,,VTBR,STAGE_MOEX_VTBR_RAW,,,,,,,,ФИНАНСЫ,,2026-05-11,High
2036,SUCCESS,2026-05-16 19:00:53.030890,2026-05-16 19:04:20,,,VKCO,STAGE_MOEX_VKCO_RAW,,,,,,,,ИТ,,2026-05-11,Medium
1991,SUCCESS,2026-05-16 19:00:53.000672,2026-05-16 19:02:16,,,TMKP,STAGE_MOEX_TMKP_RAW,,,,,,,,МЕТАЛЛУРГИЯ,,2026-05-11,Medium
2113,SUCCESS,2026-05-16 19:00:52.982118,2026-05-16 19:10:05,,,KAZM,STAGE_MOEX_KAZM_RAW,,,,,,,,ХИМИЯ,,2026-05-11,Low
2198,SUCCESS,2026-05-16 19:00:52.955788,2026-05-16 19:08:37,,,ALRSP,STAGE_MOEX_ALRSP_RAW,,,,,,,,ДРУГОЕ,,2026-05-11,Low
2163,SUCCESS,2026-05-16 19:00:52.822139,2026-05-16 19:08:41,,,MDMGP,STAGE_MOEX_MDMGP_RAW,,,,,,,,МЕДИЦИНА,,2026-05-11,Low
1949,SUCCESS,2026-05-16 19:00:52.619208,2026-05-16 19:10:32,,,BSFNB,STAGE_MOEX_BSFNB_RAW,,,,,,,,ФИНАНСЫ,,2026-05-11,High
1948,SUCCESS,2026-05-16 19:00:52.403764,2026-05-16 19:05:31,,,TCSGP,STAGE_MOEX_TCSGP_RAW,,,,,,,,ФИНАНСЫ,,2026-05-11,High
2047,SUCCESS,2026-05-16 19:00:51.994047,2026-05-16 19:02:22,,,ERTC,STAGE_MOEX_ERTC_RAW,,,,,,,,ИТ,,2026-05-11,Medium
2098,SUCCESS,2026-05-16 19:00:51.804932,2026-05-16 19:07:14,,,DISC,STAGE_MOEX_DISC_RAW,,,,,,,,РИТЕЙЛ,,2026-05-11,Low
1912,SUCCESS,2026-05-16 19:00:51.519885,2026-05-16 19:08:32,,,SIBNE,STAGE_MOEX_SIBNE_RAW,,,,,,,,НЕФТЬ И ГАЗ,,2026-05-11,High
2091,SUCCESS,2026-05-16 19:00:51.328315,2026-05-16 19:10:45,,,OKEY,STAGE_MOEX_OKEY_RAW,,,,,,,,РИТЕЙЛ,,2026-05-11,Low
1891,SUCCESS,2026-05-16 19:00:51.132466,2026-05-16 19:10:07,,,GAZP,STAGE_MOEX_GAZP_RAW,,,,,,,,НЕФТЬ И ГАЗ,,2026-05-11,High
2076,SUCCESS,2026-05-16 19:00:50.684752,2026-05-16 19:02:07,,,VLOG_T,STAGE_MOEX_VLOG_T_RAW,,,,,,,,ТРАНСПОРТ,,2026-05-11,Medium
2092,SUCCESS,2026-05-16 19:00:50.609732,2026-05-16 19:07:13,,,APTK,STAGE_MOEX_APTK_RAW,,,,,,,,РИТЕЙЛ,,2026-05-11,Low
1986,SUCCESS,2026-05-16 19:00:50.477131,2026-05-16 19:07:18,,,CHZN,STAGE_MOEX_CHZN_RAW,,,,,,,,МЕТАЛЛУРГИЯ,,2026-05-11,Medium
1902,SUCCESS,2026-05-16 19:00:50.023023,2026-05-16 19:08:04,,,GAZPP,STAGE_MOEX_GAZPP_RAW,,,,,,,,НЕФТЬ И ГАЗ,,2026-05-11,High
2034,SUCCESS,2026-05-16 19:00:49.847831,2026-05-16 19:05:06,,,OZON,STAGE_MOEX_OZON_RAW,,,,,,,,ИТ,,2026-05-11,Medium
1898,SUCCESS,2026-05-16 19:00:49.846302,2026-05-16 19:08:49,,,SNGSP,STAGE_MOEX_SNGSP_RAW,,,,,,,,НЕФТЬ И ГАЗ,,2026-05-11,High
2050,SUCCESS,2026-05-16 19:00:49.819800,2026-05-16 19:05:34,,,FIND,STAGE_MOEX_FIND_RAW,,,,,,,,ИТ,,2026-05-11,Medium
1922,SUCCESS,2026-05-16 19:00:49.329727,2026-05-16 19:03:00,,,YAMG,STAGE_MOEX_YAMG_RAW,,,,,,,,НЕФТЬ И ГАЗ,,2026-05-11,High
2174,SUCCESS,2026-05-16 19:00:49.243390,2026-05-16 19:09:23,,,RASP,STAGE_MOEX_RASP_RAW,,,,,,,,МАЙНИНГ,,2026-05-11,Low
2116,SUCCESS,2026-05-16 19:00:49.101605,2026-05-16 19:05:19,,,NKNC,STAGE_MOEX_NKNC_RAW,,,,,,,,ХИМИЯ,,2026-05-11,Low
2160,SUCCESS,2026-05-16 19:00:48.986033,2026-05-16 19:10:06,,,WRLS,STAGE_MOEX_WRLS_RAW,,,,,,,,ТЕЛЕКОМ,,2026-05-11,Low
1972,SUCCESS,2026-05-16 19:00:48.894529,2026-05-16 19:02:38,,,MSTT,STAGE_MOEX_MSTT_RAW,,,,,,,,МЕТАЛЛУРГИЯ,,2026-05-11,Medium
2110,SUCCESS,2026-05-16 19:00:47.965448,2026-05-16 19:07:28,,,OZON_R,STAGE_MOEX_OZON_R_RAW,,,,,,,,РИТЕЙЛ,,2026-05-11,Low
2164,SUCCESS,2026-05-16 19:00:47.919204,2026-05-16 19:06:55,,,GEMCP,STAGE_MOEX_GEMCP_RAW,,,,,,,,МЕДИЦИНА,,2026-05-11,Low
1981,SUCCESS,2026-05-16 19:00:47.729605,2026-05-16 19:08:23,,,UMTL,STAGE_MOEX_UMTL_RAW,,,,,,,,МЕТАЛЛУРГИЯ,,2026-05-11,Medium
1975,SUCCESS,2026-05-16 19:00:47.367820,2026-05-16 19:10:16,,,PLZLP,STAGE_MOEX_PLZLP_RAW,,,,,,,,МЕТАЛЛУРГИЯ,,2026-05-11,Medium
2186,SUCCESS,2026-05-16 19:00:47.127378,2026-05-16 19:04:12,,,AFKS,STAGE_MOEX_AFKS_RAW,,,,,,,,ИНВЕСТИЦИИ,,2026-05-11,Low
